 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 08/03/2016; time = 16:51:48
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=  2.0000001E-03
 # location=faultst000dp075
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
 # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stres
 s
 #
  0.3280000E+00  0.1823671E+00  0.1843270E+01  0.7292418E+02 -0.1874004E-09 -0.3048312E-07 -0.1205985E-05 -0.1200002E+03
  0.3300000E+00  0.1860895E+00  0.1879263E+01  0.7275450E+02 -0.2485882E-09 -0.3750180E-07 -0.1451859E-05 -0.1200003E+03
  0.3320000E+00  0.1898842E+00  0.1915627E+01  0.7258141E+02 -0.3374076E-09 -0.4346996E-07 -0.1647038E-05 -0.1200002E+03
  0.3340000E+00  0.1937520E+00  0.1952358E+01  0.7240512E+02 -0.4224681E-09 -0.3994936E-07 -0.1481561E-05 -0.1200003E+03
  0.3360000E+00  0.1976936E+00  0.1989453E+01  0.7222531E+02 -0.4972051E-09 -0.3478374E-07 -0.1262793E-05 -0.1200003E+03
  0.3380000E+00  0.2017098E+00  0.2026908E+01  0.7204226E+02 -0.5616031E-09 -0.3834778E-07 -0.1362993E-05 -0.1200004E+03
  0.3400000E+00  0.2058012E+00  0.2064724E+01  0.7185564E+02 -0.6505962E-09 -0.3828123E-07 -0.1332247E-05 -0.1200003E+03
  0.3420000E+00  0.2099687E+00  0.2102904E+01  0.7166566E+02 -0.7147279E-09 -0.3215629E-07 -0.1095867E-05 -0.1200004E+03
  0.3440000E+00  0.2142128E+00  0.2141449E+01  0.7147208E+02 -0.7792214E-09 -0.2844221E-07 -0.9492750E-06 -0.1200003E+03
  0.3460000E+00  0.2185345E+00  0.2180365E+01  0.7127508E+02 -0.8284968E-09 -0.2285284E-07 -0.7470484E-06 -0.1200004E+03
  0.3480000E+00  0.2229343E+00  0.2219660E+01  0.7107437E+02 -0.8706327E-09 -0.2260829E-07 -0.7239261E-06 -0.1200003E+03
  0.3500000E+00  0.2274131E+00  0.2259343E+01  0.7087021E+02 -0.9189299E-09 -0.1846888E-07 -0.5793247E-06 -0.1200004E+03
  0.3520000E+00  0.2319717E+00  0.2299425E+01  0.7066226E+02 -0.9445081E-09 -0.7040223E-08 -0.2163490E-06 -0.1200003E+03
  0.3540000E+00  0.2366108E+00  0.2339919E+01  0.7045079E+02 -0.9470907E-09 -0.2092585E-08 -0.6300400E-07 -0.1200004E+03
  0.3560000E+00  0.2413314E+00  0.2380840E+01  0.7023545E+02 -0.9528786E-09 -0.4848060E-08 -0.1430191E-06 -0.1200003E+03
  0.3580000E+00  0.2461342E+00  0.2422207E+01  0.7001650E+02 -0.9664830E-09 -0.1346665E-08 -0.3892682E-07 -0.1200004E+03
  0.3600000E+00  0.2510202E+00  0.2464037E+01  0.6979365E+02 -0.9582651E-09  0.1555211E-07  0.4405122E-06 -0.1200003E+03
  0.3620000E+00  0.2559903E+00  0.2506353E+01  0.6956705E+02 -0.9042746E-09  0.2658460E-07  0.7378894E-06 -0.1200004E+03
  0.3640000E+00  0.2610456E+00  0.2549179E+01  0.6933646E+02 -0.8519268E-09  0.2533611E-07  0.6891300E-06 -0.1200003E+03
  0.3660000E+00  0.2661870E+00  0.2592539E+01  0.6910205E+02 -0.8029302E-09  0.2601163E-07  0.6933191E-06 -0.1200003E+03
  0.3680000E+00  0.2714157E+00  0.2636461E+01  0.6886356E+02 -0.7478803E-09  0.2655381E-07  0.6935774E-06 -0.1200002E+03
  0.3700000E+00  0.2767329E+00  0.2680975E+01  0.6862114E+02 -0.6967149E-09  0.2788008E-07  0.7136071E-06 -0.1200003E+03
  0.3720000E+00  0.2821397E+00  0.2726110E+01  0.6837452E+02 -0.6363600E-09  0.2864024E-07  0.7183361E-06 -0.1200002E+03
  0.3740000E+00  0.2876373E+00  0.2771899E+01  0.6812386E+02 -0.5821539E-09  0.2234605E-07  0.5491902E-06 -0.1200002E+03
  0.3760000E+00  0.2932273E+00  0.2818377E+01  0.6786890E+02 -0.5469756E-09  0.1661565E-07  0.4001189E-06 -0.1200001E+03
  0.3780000E+00  0.2989108E+00  0.2865580E+01  0.6760976E+02 -0.5156912E-09  0.1250803E-07  0.2951112E-06 -0.1200002E+03
  0.3800000E+00  0.3046896E+00  0.2913543E+01  0.6734618E+02 -0.4969435E-09  0.2106708E-07  0.4869628E-06 -0.1200000E+03
  0.3820000E+00  0.3105650E+00  0.2962306E+01  0.6707828E+02 -0.4314229E-09  0.2689887E-07  0.6090962E-06 -0.1200001E+03
  0.3840000E+00  0.3165388E+00  0.3011908E+01  0.6680582E+02 -0.3893481E-09  0.1676634E-07  0.3718868E-06 -0.1200000E+03
  0.3860000E+00  0.3226126E+00  0.3062388E+01  0.6652887E+02 -0.3643576E-09 -0.4737212E-08 -0.1029136E-06 -0.1200000E+03
  0.3880000E+00  0.3287884E+00  0.3113789E+01  0.6624720E+02 -0.4082969E-09 -0.2243543E-07 -0.4773235E-06 -0.1199999E+03
  0.3900000E+00  0.3350678E+00  0.3166151E+01  0.6596087E+02 -0.4540992E-09 -0.3205756E-07 -0.6678598E-06 -0.1199999E+03
  0.3920000E+00  0.3414530E+00  0.3219516E+01  0.6566965E+02 -0.5365272E-09 -0.4310666E-07 -0.8792623E-06 -0.1199998E+03
  0.3940000E+00  0.3479459E+00  0.3273928E+01  0.6537360E+02 -0.6265261E-09 -0.5587258E-07 -0.1115660E-05 -0.1199999E+03
  0.3960000E+00  0.3545487E+00  0.3329429E+01  0.6507246E+02 -0.7600178E-09 -0.5793952E-07 -0.1132406E-05 -0.1199998E+03
  0.3980000E+00  0.3612636E+00  0.3386061E+01  0.6476629E+02 -0.8582843E-09 -0.5002197E-07 -0.9567863E-06 -0.1199998E+03
  0.4000000E+00  0.3680930E+00  0.3443868E+01  0.6445480E+02 -0.9601056E-09 -0.5292288E-07 -0.9904946E-06 -0.1199997E+03
  0.4020000E+00  0.3750391E+00  0.3502890E+01  0.6413808E+02 -0.1069976E-08 -0.6386797E-07 -0.1169426E-05 -0.1199998E+03
  0.4040000E+00  0.3821046E+00  0.3563170E+01  0.6381585E+02 -0.1215577E-08 -0.6532527E-07 -0.1169966E-05 -0.1199997E+03
  0.4060000E+00  0.3892918E+00  0.3624749E+01  0.6348812E+02 -0.1331277E-08 -0.6829961E-07 -0.1196280E-05 -0.1199997E+03
  0.4080000E+00  0.3966036E+00  0.3687666E+01  0.6315468E+02 -0.1488776E-08 -0.6740303E-07 -0.1154339E-05 -0.1199996E+03
  0.4100000E+00  0.4040425E+00  0.3749203E+01  0.6299982E+02 -0.1600889E-08 -0.5288349E-07 -0.8886290E-06 -0.1199997E+03
  0.4120000E+00  0.4116004E+00  0.3804325E+01  0.6299978E+02 -0.1700310E-08 -0.4964864E-07 -0.8221835E-06 -0.1199996E+03
  0.4140000E+00  0.4192598E+00  0.3850744E+01  0.6299980E+02 -0.1799484E-08 -0.4169591E-07 -0.6821628E-06 -0.1199996E+03
  0.4160000E+00  0.4270033E+00  0.3888505E+01  0.6299977E+02 -0.1867093E-08 -0.4261396E-07 -0.6904118E-06 -0.1199996E+03
  0.4180000E+00  0.4348138E+00  0.3917699E+01  0.6299980E+02 -0.1969940E-08 -0.5748232E-07 -0.9243624E-06 -0.1199996E+03
  0.4200000E+00  0.4426742E+00  0.3938488E+01  0.6299977E+02 -0.2097023E-08 -0.7141288E-07 -0.1142315E-05 -0.1199996E+03
  0.4220000E+00  0.4505678E+00  0.3951106E+01  0.6299980E+02 -0.2255591E-08 -0.8423320E-07 -0.1343086E-05 -0.1199996E+03
  0.4240000E+00  0.4584786E+00  0.3955853E+01  0.6299976E+02 -0.2433956E-08 -0.6696569E-07 -0.1066476E-05 -0.1199996E+03
  0.4260000E+00  0.4663911E+00  0.3953087E+01  0.6299980E+02 -0.2523454E-08 -0.5343053E-07 -0.8515150E-06 -0.1199996E+03
  0.4280000E+00  0.4742909E+00  0.3943224E+01  0.6299977E+02 -0.2647678E-08 -0.5152645E-07 -0.8232236E-06 -0.1199996E+03
  0.4300000E+00  0.4821640E+00  0.3926734E+01  0.6299981E+02 -0.2729559E-08 -0.3960967E-07 -0.6354904E-06 -0.1199996E+03
  0.4320000E+00  0.4899978E+00  0.3904127E+01  0.6299979E+02 -0.2806116E-08 -0.3498945E-07 -0.5646148E-06 -0.1199996E+03
  0.4340000E+00  0.4977805E+00  0.3875946E+01  0.6299983E+02 -0.2869518E-08 -0.2246246E-07 -0.3651059E-06 -0.1199997E+03
  0.4360000E+00  0.5055016E+00  0.3842756E+01  0.6299982E+02 -0.2895967E-08 -0.5823461E-08 -0.9547237E-07 -0.1199996E+03
  0.4380000E+00  0.5131516E+00  0.3805141E+01  0.6299984E+02 -0.2892812E-08  0.3688433E-08  0.6106755E-07 -0.1199997E+03
  0.4400000E+00  0.5207222E+00  0.3763702E+01  0.6299984E+02 -0.2881213E-08  0.2039013E-07  0.3413063E-06 -0.1199997E+03
  0.4420000E+00  0.5282063E+00  0.3719047E+01  0.6299986E+02 -0.2811251E-08  0.2358503E-07  0.3995253E-06 -0.1199997E+03
  0.4440000E+00  0.5355983E+00  0.3671789E+01  0.6299986E+02 -0.2786873E-08  0.3401827E-07  0.5836791E-06 -0.1199997E+03
  0.4460000E+00  0.5428935E+00  0.3622544E+01  0.6299990E+02 -0.2675178E-08  0.7366351E-07  0.1281087E-05 -0.1199998E+03
  0.4480000E+00  0.5500885E+00  0.3571927E+01  0.6299989E+02 -0.2492219E-08  0.1086082E-06  0.1915578E-05 -0.1199998E+03
  0.4500000E+00  0.5571812E+00  0.3520542E+01  0.6299992E+02 -0.2240745E-08  0.1378059E-06  0.2466029E-05 -0.1199998E+03
  0.4520000E+00  0.5641707E+00  0.3468984E+01  0.6299992E+02 -0.1940995E-08  0.1630951E-06  0.2961956E-05 -0.1199998E+03
  0.4540000E+00  0.5710571E+00  0.3417831E+01  0.6299994E+02 -0.1588365E-08  0.1921350E-06  0.3541572E-05 -0.1199999E+03
  0.4560000E+00  0.5778419E+00  0.3367640E+01  0.6299994E+02 -0.1172455E-08  0.2217897E-06  0.4149118E-05 -0.1199999E+03
  0.4580000E+00  0.5845277E+00  0.3318944E+01  0.6299997E+02 -0.7012063E-09  0.2344805E-06  0.4450891E-05 -0.1199999E+03
  0.4600000E+00  0.5911177E+00  0.3272247E+01  0.6299996E+02 -0.2345333E-09  0.2256447E-06  0.4344296E-05 -0.1199999E+03
  0.4620000E+00  0.5976166E+00  0.3228019E+01  0.6299999E+02  0.2013731E-09  0.2021037E-06  0.3944380E-05 -0.1200000E+03
  0.4640000E+00  0.6040298E+00  0.3186697E+01  0.6299998E+02  0.5738818E-09  0.1858578E-06  0.3674350E-05 -0.1200000E+03
  0.4660000E+00  0.6103634E+00  0.3148677E+01  0.6300000E+02  0.9448046E-09  0.1862244E-06  0.3726053E-05 -0.1200000E+03
  0.4680000E+00  0.6166245E+00  0.3114316E+01  0.6300000E+02  0.1318780E-08  0.1704595E-06  0.3448253E-05 -0.1200000E+03
  0.4700000E+00  0.6228207E+00  0.3083925E+01  0.6300003E+02  0.1626642E-08  0.1563826E-06  0.3194665E-05 -0.1200000E+03
  0.4720000E+00  0.6289602E+00  0.3057771E+01  0.6300002E+02  0.1944309E-08  0.1479712E-06  0.3048688E-05 -0.1200000E+03
  0.4740000E+00  0.6350518E+00  0.3036076E+01  0.6300004E+02  0.2218526E-08  0.1099789E-06  0.2282115E-05 -0.1200001E+03
  0.4760000E+00  0.6411045E+00  0.3019009E+01  0.6300003E+02  0.2384224E-08  0.6547813E-07  0.1366383E-05 -0.1200001E+03
  0.4780000E+00  0.6471278E+00  0.3006694E+01  0.6300005E+02  0.2480439E-08  0.2135664E-07  0.4474914E-06 -0.1200001E+03
  0.4800000E+00  0.6531312E+00  0.2999204E+01  0.6300005E+02  0.2469652E-08 -0.2626379E-07 -0.5516863E-06 -0.1200001E+03
  0.4820000E+00  0.6591246E+00  0.2996562E+01  0.6300006E+02  0.2375384E-08 -0.5297551E-07 -0.1113763E-05 -0.1200001E+03
  0.4840000E+00  0.6651174E+00  0.2998744E+01  0.6300004E+02  0.2257750E-08 -0.6939120E-07 -0.1457826E-05 -0.1200001E+03
  0.4860000E+00  0.6711195E+00  0.3005675E+01  0.6300007E+02  0.2097820E-08 -0.9861014E-07 -0.2066905E-05 -0.1200001E+03
  0.4880000E+00  0.6771402E+00  0.3017233E+01  0.6300005E+02  0.1863310E-08 -0.1160431E-06 -0.2422988E-05 -0.1200001E+03
  0.4900000E+00  0.6831884E+00  0.3033252E+01  0.6300008E+02  0.1633648E-08 -0.1164749E-06 -0.2419161E-05 -0.1200001E+03
  0.4920000E+00  0.6892732E+00  0.3053522E+01  0.6300005E+02  0.1397411E-08 -0.1037693E-06 -0.2140962E-05 -0.1200001E+03
  0.4940000E+00  0.6954026E+00  0.3077790E+01  0.6300007E+02  0.1218570E-08 -0.9078989E-07 -0.1858401E-05 -0.1200001E+03
  0.4960000E+00  0.7015843E+00  0.3105766E+01  0.6300005E+02  0.1034251E-08 -0.8282075E-07 -0.1680008E-05 -0.1200001E+03
  0.4980000E+00  0.7078256E+00  0.3137124E+01  0.6300006E+02  0.8872872E-09 -0.4654814E-07 -0.9347849E-06 -0.1200001E+03
  0.5000000E+00  0.7141328E+00  0.3171503E+01  0.6300006E+02  0.8480582E-09  0.3160709E-08  0.6278566E-07 -0.1200001E+03
  0.5020000E+00  0.7205116E+00  0.3208515E+01  0.6300006E+02  0.8999297E-09  0.3529318E-07  0.6929911E-06 -0.1200001E+03
  0.5040000E+00  0.7269668E+00  0.3247748E+01  0.6300005E+02  0.9892309E-09  0.1253239E-07  0.2431041E-06 -0.1200001E+03
  0.5060000E+00  0.7335026E+00  0.3288768E+01  0.6300005E+02  0.9500595E-09 -0.3884038E-07 -0.7440312E-06 -0.1200001E+03
  0.5080000E+00  0.7401219E+00  0.3331121E+01  0.6300003E+02  0.8338694E-09 -0.5693187E-07 -0.1076728E-05 -0.1200001E+03
  0.5100001E+00  0.7468270E+00  0.3374343E+01  0.6300007E+02  0.7223324E-09 -0.5663954E-07 -0.1057478E-05 -0.1200001E+03
  0.5120000E+00  0.7536193E+00  0.3417961E+01  0.6300005E+02  0.6073115E-09 -0.3356759E-07 -0.6187195E-06 -0.1200001E+03
  0.5140000E+00  0.7604989E+00  0.3461497E+01  0.6300006E+02  0.5880620E-09 -0.1835461E-08 -0.3340581E-07 -0.1200001E+03
  0.5160000E+00  0.7674652E+00  0.3504473E+01  0.6300004E+02  0.5999698E-09  0.1372119E-07  0.2466663E-06 -0.1200001E+03
  0.5180000E+00  0.7745168E+00  0.3546416E+01  0.6300007E+02  0.6429470E-09  0.4805734E-08  0.8537113E-07 -0.1200001E+03
  0.5200000E+00  0.7816509E+00  0.3586863E+01  0.6300006E+02  0.6191926E-09  0.7736975E-08  0.1358930E-06 -0.1200001E+03
  0.5220000E+00  0.7888643E+00  0.3625362E+01  0.6300007E+02  0.6738947E-09  0.3039577E-07  0.5282054E-06 -0.1200001E+03
  0.5240000E+00  0.7961524E+00  0.3661479E+01  0.6300006E+02  0.7407763E-09  0.3083914E-07  0.5306237E-06 -0.1200001E+03
  0.5260000E+00  0.8035102E+00  0.3694799E+01  0.6300008E+02  0.7972520E-09  0.1572218E-07  0.2680792E-06 -0.1200002E+03
  0.5280000E+00  0.8109316E+00  0.3724936E+01  0.6300009E+02  0.8036655E-09 -0.5921300E-08 -0.1001473E-06 -0.1200002E+03
  0.5300000E+00  0.8184099E+00  0.3751526E+01  0.6300011E+02  0.7735678E-09 -0.7255777E-08 -0.1218477E-06 -0.1200002E+03
  0.5320000E+00  0.8259377E+00  0.3774238E+01  0.6300011E+02  0.7746425E-09  0.8294962E-08  0.1384607E-06 -0.1200002E+03
  0.5340000E+00  0.8335068E+00  0.3792777E+01  0.6300015E+02  0.8067475E-09  0.2893709E-07  0.4806612E-06 -0.1200003E+03
  0.5360000E+00  0.8411088E+00  0.3806881E+01  0.6300014E+02  0.8903908E-09  0.2463882E-07  0.4077482E-06 -0.1200003E+03
  0.5380000E+00  0.8487344E+00  0.3816326E+01  0.6300019E+02  0.9053024E-09 -0.4851147E-08 -0.8008306E-07 -0.1200003E+03
  0.5400000E+00  0.8563741E+00  0.3820929E+01  0.6300018E+02  0.8709863E-09 -0.2722346E-07 -0.4488653E-06 -0.1200004E+03
  0.5420001E+00  0.8640181E+00  0.3820549E+01  0.6300022E+02  0.7964087E-09 -0.9843512E-07 -0.1623179E-05 -0.1200004E+03
  0.5440000E+00  0.8716563E+00  0.3815084E+01  0.6300023E+02  0.4772457E-09 -0.1436319E-06 -0.2371859E-05 -0.1200004E+03
  0.5460000E+00  0.8792784E+00  0.3804477E+01  0.6300027E+02  0.2218807E-09 -0.1213709E-06 -0.2009843E-05 -0.1200005E+03
  0.5480000E+00  0.8868742E+00  0.3788713E+01  0.6300027E+02 -0.8237854E-11 -0.1129640E-06 -0.1878412E-05 -0.1200005E+03
  0.5500000E+00  0.8944333E+00  0.3767821E+01  0.6300031E+02 -0.2299754E-09 -0.1148367E-06 -0.1920141E-05 -0.1200006E+03
  0.5520000E+00  0.9019455E+00  0.3741868E+01  0.6300031E+02 -0.4675846E-09 -0.1173881E-06 -0.1976416E-05 -0.1200006E+03
  0.5540000E+00  0.9094007E+00  0.3710967E+01  0.6300035E+02 -0.6995278E-09 -0.1126296E-06 -0.1912091E-05 -0.1200007E+03
  0.5560001E+00  0.9167893E+00  0.3675267E+01  0.6300034E+02 -0.9181032E-09 -0.1083111E-06 -0.1856636E-05 -0.1200007E+03
  0.5580000E+00  0.9241018E+00  0.3634958E+01  0.6300039E+02 -0.1132772E-08 -0.9970954E-07 -0.1728146E-05 -0.1200008E+03
  0.5600000E+00  0.9313291E+00  0.3590263E+01  0.6300039E+02 -0.1316942E-08 -0.3566989E-07 -0.6259199E-06 -0.1200007E+03
  0.5620000E+00  0.9384629E+00  0.3541442E+01  0.6300041E+02 -0.1275452E-08  0.4310714E-07  0.7668536E-06 -0.1200008E+03
  0.5640000E+00  0.9454949E+00  0.3488785E+01  0.6300042E+02 -0.1144513E-08  0.8408669E-07  0.1518436E-05 -0.1200008E+03
  0.5660000E+00  0.9524180E+00  0.3432609E+01  0.6300044E+02 -0.9391047E-09  0.9285433E-07  0.1704203E-05 -0.1200008E+03
  0.5680000E+00  0.9592254E+00  0.3373259E+01  0.6300042E+02 -0.7730953E-09  0.6844167E-07  0.1278246E-05 -0.1200008E+03
  0.5700001E+00  0.9659110E+00  0.3311102E+01  0.6300045E+02 -0.6653380E-09  0.4539152E-07  0.8636660E-06 -0.1200009E+03
  0.5720000E+00  0.9724698E+00  0.3246524E+01  0.6300042E+02 -0.5915285E-09  0.6024786E-07  0.1169140E-05 -0.1200008E+03
  0.5740000E+00  0.9788972E+00  0.3179925E+01  0.6300044E+02 -0.4243459E-09  0.1009435E-06  0.1999884E-05 -0.1200008E+03
  0.5760000E+00  0.9851895E+00  0.3111721E+01  0.6300040E+02 -0.1877556E-09  0.1098054E-06  0.2223139E-05 -0.1200008E+03
  0.5780000E+00  0.9913440E+00  0.3042332E+01  0.6300041E+02  0.1487521E-10  0.1040062E-06  0.2153754E-05 -0.1200008E+03
  0.5800000E+00  0.9973588E+00  0.2972187E+01  0.6300036E+02  0.2282707E-09  0.1147896E-06  0.2433153E-05 -0.1200007E+03
  0.5820000E+00  0.1003233E+01  0.2901715E+01  0.6300037E+02  0.4740350E-09  0.9889644E-07  0.2147183E-05 -0.1200007E+03
  0.5840001E+00  0.1008966E+01  0.2831343E+01  0.6300031E+02  0.6238582E-09  0.7488386E-07  0.1666243E-05 -0.1200006E+03
  0.5860000E+00  0.1014558E+01  0.2761494E+01  0.6300030E+02  0.7735714E-09  0.7527696E-07  0.1717357E-05 -0.1200006E+03
  0.5880000E+00  0.1020012E+01  0.2692582E+01  0.6300024E+02  0.9249667E-09  0.9261140E-07  0.2166894E-05 -0.1200005E+03
  0.5900000E+00  0.1025329E+01  0.2625010E+01  0.6300021E+02  0.1144016E-08  0.7578826E-07  0.1818918E-05 -0.1200004E+03
  0.5920000E+00  0.1030512E+01  0.2559164E+01  0.6300015E+02  0.1228118E-08  0.9315091E-08  0.2293140E-06 -0.1200003E+03
  0.5940000E+00  0.1035565E+01  0.2495417E+01  0.6300013E+02  0.1181275E-08 -0.2955299E-07 -0.7461045E-06 -0.1200002E+03
  0.5960000E+00  0.1040493E+01  0.2434120E+01  0.6300003E+02  0.1109905E-08 -0.3649632E-07 -0.9446001E-06 -0.1200001E+03
  0.5980000E+00  0.1045302E+01  0.2375601E+01  0.6300002E+02  0.1035290E-08 -0.2855112E-07 -0.7571647E-06 -0.1200000E+03
  0.6000000E+00  0.1049996E+01  0.2320167E+01  0.6299991E+02  0.9957003E-09 -0.3711762E-07 -0.1007861E-05 -0.1199998E+03
  0.6020001E+00  0.1054582E+01  0.2268097E+01  0.6299989E+02  0.8868195E-09 -0.5028674E-07 -0.1396792E-05 -0.1199998E+03
  0.6040000E+00  0.1059068E+01  0.2219642E+01  0.6299981E+02  0.7945537E-09 -0.2032654E-07 -0.5769254E-06 -0.1199996E+03
  0.6060000E+00  0.1063461E+01  0.2175023E+01  0.6299978E+02  0.8055138E-09 -0.3852815E-07 -0.1115972E-05 -0.1199996E+03
  0.6080000E+00  0.1067768E+01  0.2134432E+01  0.6299969E+02  0.6404414E-09 -0.6507349E-07 -0.1920703E-05 -0.1199994E+03
  0.6100000E+00  0.1071999E+01  0.2098027E+01  0.6299966E+02  0.5452198E-09 -0.5909609E-07 -0.1774541E-05 -0.1199994E+03
  0.6120000E+00  0.1076160E+01  0.2065935E+01  0.6299957E+02  0.4040568E-09 -0.5160479E-07 -0.1573660E-05 -0.1199992E+03
  0.6140000E+00  0.1080262E+01  0.2038250E+01  0.6299956E+02  0.3388006E-09 -0.5004836E-07 -0.1546927E-05 -0.1199992E+03
  0.6160001E+00  0.1084313E+01  0.2015031E+01  0.6299947E+02  0.2038632E-09 -0.3057125E-07 -0.9558031E-06 -0.1199990E+03
  0.6180000E+00  0.1088323E+01  0.1996301E+01  0.6299945E+02  0.2165155E-09  0.1832324E-07  0.5782467E-06 -0.1199990E+03
  0.6200000E+00  0.1092299E+01  0.1982053E+01  0.6299937E+02  0.2771564E-09  0.7203315E-08  0.2289567E-06 -0.1199988E+03
  0.6220000E+00  0.1096251E+01  0.1972244E+01  0.6299937E+02  0.2453286E-09 -0.3962241E-07 -0.1265659E-05 -0.1199988E+03
  0.6240000E+00  0.1100188E+01  0.1966795E+01  0.6299929E+02  0.1186666E-09 -0.9400249E-07 -0.3011036E-05 -0.1199987E+03
  0.6260000E+00  0.1104118E+01  0.1965596E+01  0.6299929E+02 -0.1306817E-09 -0.1233909E-06 -0.3954799E-05 -0.1199987E+03
  0.6280000E+00  0.1108050E+01  0.1968505E+01  0.6299925E+02 -0.3748970E-09 -0.1166821E-06 -0.3734246E-05 -0.1199986E+03
  0.6300001E+00  0.1111992E+01  0.1975346E+01  0.6299926E+02 -0.5974096E-09 -0.1099921E-06 -0.3507954E-05 -0.1199986E+03
  0.6320000E+00  0.1115951E+01  0.1985912E+01  0.6299923E+02 -0.8148655E-09 -0.1107783E-06 -0.3514228E-05 -0.1199985E+03
  0.6340000E+00  0.1119935E+01  0.1999968E+01  0.6299923E+02 -0.1040523E-08 -0.1234947E-06 -0.3890098E-05 -0.1199985E+03
  0.6360000E+00  0.1123951E+01  0.2017251E+01  0.6299921E+02 -0.1308844E-08 -0.9488626E-07 -0.2963320E-05 -0.1199985E+03
  0.6380000E+00  0.1128004E+01  0.2037473E+01  0.6299923E+02 -0.1420069E-08 -0.8659527E-07 -0.2677549E-05 -0.1199985E+03
  0.6400000E+00  0.1132101E+01  0.2060323E+01  0.6299923E+02 -0.1655227E-08 -0.1003676E-06 -0.3068976E-05 -0.1199985E+03
  0.6420000E+00  0.1136246E+01  0.2085464E+01  0.6299928E+02 -0.1821540E-08 -0.8353754E-07 -0.2523566E-05 -0.1199986E+03
  0.6440001E+00  0.1140443E+01  0.2112544E+01  0.6299928E+02 -0.1989377E-08 -0.1011841E-06 -0.3017462E-05 -0.1199986E+03
  0.6460000E+00  0.1144696E+01  0.2141196E+01  0.6299931E+02 -0.2226276E-08 -0.1124475E-06 -0.3308485E-05 -0.1199987E+03
  0.6480000E+00  0.1149008E+01  0.2171037E+01  0.6299934E+02 -0.2439166E-08 -0.8507281E-07 -0.2468650E-05 -0.1199987E+03
  0.6500000E+00  0.1153380E+01  0.2201675E+01  0.6299940E+02 -0.2566566E-08 -0.1780561E-07 -0.5094952E-06 -0.1199988E+03
  0.6520000E+00  0.1157814E+01  0.2232711E+01  0.6299942E+02 -0.2510388E-08  0.4277080E-07  0.1206845E-05 -0.1199989E+03
  0.6540000E+00  0.1162311E+01  0.2263743E+01  0.6299948E+02 -0.2395483E-08  0.5558285E-07  0.1546859E-05 -0.1199990E+03
  0.6560000E+00  0.1166869E+01  0.2294368E+01  0.6299952E+02 -0.2288057E-08  0.6747248E-07  0.1852682E-05 -0.1199991E+03
  0.6580001E+00  0.1171488E+01  0.2324187E+01  0.6299960E+02 -0.2125594E-08  0.6791076E-07  0.1840795E-05 -0.1199992E+03
  0.6600000E+00  0.1176166E+01  0.2352810E+01  0.6299963E+02 -0.2016414E-08  0.8875452E-07  0.2376520E-05 -0.1199993E+03
  0.6620001E+00  0.1180900E+01  0.2379860E+01  0.6299972E+02 -0.1770576E-08  0.1650409E-06  0.4368966E-05 -0.1199995E+03
  0.6640000E+00  0.1185686E+01  0.2404974E+01  0.6299974E+02 -0.1356250E-08  0.2257236E-06  0.5912963E-05 -0.1199995E+03
  0.6660000E+00  0.1190519E+01  0.2427808E+01  0.6299983E+02 -0.8676801E-09  0.2558378E-06  0.6638803E-05 -0.1199997E+03
  0.6680000E+00  0.1195397E+01  0.2448039E+01  0.6299987E+02 -0.3328972E-09  0.2676568E-06  0.6888105E-05 -0.1199997E+03
  0.6700000E+00  0.1200312E+01  0.2465372E+01  0.6299995E+02  0.2029488E-09  0.2710639E-06  0.6926749E-05 -0.1199999E+03
  0.6720001E+00  0.1205258E+01  0.2479543E+01  0.6299998E+02  0.7513594E-09  0.3060616E-06  0.7776383E-05 -0.1200000E+03
  0.6740000E+00  0.1210230E+01  0.2490319E+01  0.6300008E+02  0.1427196E-08  0.3331817E-06  0.8428830E-05 -0.1200001E+03
  0.6760001E+00  0.1215219E+01  0.2497502E+01  0.6300010E+02  0.2084086E-08  0.2980045E-06  0.7517235E-05 -0.1200002E+03
  0.6780000E+00  0.1220220E+01  0.2500934E+01  0.6300019E+02  0.2619214E-08  0.2164589E-06  0.5452742E-05 -0.1200004E+03
  0.6800000E+00  0.1225223E+01  0.2500495E+01  0.6300021E+02  0.2949922E-08  0.1768559E-06  0.4455900E-05 -0.1200004E+03
  0.6820000E+00  0.1230222E+01  0.2496105E+01  0.6300030E+02  0.3326638E-08  0.2155838E-06  0.5441213E-05 -0.1200006E+03
  0.6840000E+00  0.1235208E+01  0.2487729E+01  0.6300031E+02  0.3812257E-08  0.2535827E-06  0.6421838E-05 -0.1200006E+03
